;number;id;count;thumbnail_path;error;status;colors
0;1354;CY8E6N5Nzec;9;['images\\maxresdefault\\1354_US_CY8E6N5Nzec_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 18333.0), ([(255, 0, 0), 'Red'], 1592.0), ([(128, 128, 128), 'Gray'], 662.0), ([(0, 0, 0), 'Black'], 95.0), ([(128, 0, 0), 'Maroon'], 52.0)]
0;1355;CYZkT8gbiEk;1;['images\\maxresdefault\\1355_US_CYZkT8gbiEk_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 12453.0), ([(0, 0, 0), 'Black'], 4905.0), ([(128, 128, 128), 'Gray'], 1115.0), ([(192, 192, 192), 'Silver'], 975.0), ([(0, 0, 255), 'Blue'], 908.0)]
0;1356;CZ7KRUYQyKE;6;['images\\maxresdefault\\1356_US_CZ7KRUYQyKE_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6722.0), ([(255, 255, 255), 'White'], 3454.0), ([(0, 0, 0), 'Black'], 2790.0), ([(128, 0, 0), 'Maroon'], 2559.0), ([(128, 128, 0), 'Olive'], 1748.0)]
0;1357;CZMO9Ud0tOU;7;['images\\maxresdefault\\1357_US_CZMO9Ud0tOU_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 16208.0), ([(128, 128, 128), 'Gray'], 2942.0), ([(255, 255, 0), 'Yellow'], 717.0), ([(192, 192, 192), 'Silver'], 332.0), ([(255, 255, 255), 'White'], 326.0)]
0;1358;CZkUNPBlJIQ;11;['ERROR'];[True];[404];[]
0;1359;C_SJgw5MVFY;5;['images\\maxresdefault\\1359_US_C_SJgw5MVFY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6505.0), ([(0, 0, 0), 'Black'], 4543.0), ([(128, 0, 0), 'Maroon'], 2547.0), ([(192, 192, 192), 'Silver'], 2416.0), ([(0, 128, 128), 'Teal'], 1478.0)]
0;1360;CaE0JD1X12g;5;['images\\maxresdefault\\1360_US_CaE0JD1X12g_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 6200.0), ([(255, 255, 255), 'White'], 3735.0), ([(0, 0, 0), 'Black'], 3397.0), ([(128, 128, 128), 'Gray'], 3392.0), ([(128, 0, 0), 'Maroon'], 2821.0)]
0;1361;CahQhevkcCM;10;['images\\maxresdefault\\1361_US_CahQhevkcCM_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8760.0), ([(192, 192, 192), 'Silver'], 3589.0), ([(0, 0, 0), 'Black'], 2981.0), ([(128, 0, 0), 'Maroon'], 2626.0), ([(128, 128, 0), 'Olive'], 1827.0)]
0;1362;CbWP9nvnRhw;14;['images\\maxresdefault\\1362_US_CbWP9nvnRhw_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 8545.0), ([(128, 128, 128), 'Gray'], 5580.0), ([(192, 192, 192), 'Silver'], 5035.0), ([(0, 128, 128), 'Teal'], 777.0), ([(128, 128, 0), 'Olive'], 343.0)]
0;1363;CbfnCflL4-E;7;['images\\maxresdefault\\1363_US_CbfnCflL4-E_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9965.0), ([(192, 192, 192), 'Silver'], 5884.0), ([(128, 128, 128), 'Gray'], 2868.0), ([(0, 128, 0), 'Green'], 1031.0), ([(0, 128, 128), 'Teal'], 504.0)]
0;1364;Cd2Ue_xw1oo;3;['images\\maxresdefault\\1364_US_Cd2Ue_xw1oo_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 20496.0), ([(128, 128, 128), 'Gray'], 240.0), ([(255, 255, 255), 'White'], 0.0), ([(255, 0, 0), 'Red'], 0.0), ([(0, 255, 0), 'Lime'], 0.0)]
0;1365;CeCgsmTjHjk;13;['images\\maxresdefault\\1365_US_CeCgsmTjHjk_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6978.0), ([(192, 192, 192), 'Silver'], 4698.0), ([(255, 255, 255), 'White'], 3363.0), ([(128, 128, 128), 'Gray'], 2323.0), ([(255, 255, 0), 'Yellow'], 2009.0)]
0;1366;CefAPPIkB8E;1;['images\\maxresdefault\\1366_US_CefAPPIkB8E_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 6593.0), ([(192, 192, 192), 'Silver'], 5821.0), ([(128, 128, 128), 'Gray'], 3746.0), ([(128, 0, 0), 'Maroon'], 1434.0), ([(0, 0, 0), 'Black'], 1131.0)]
0;1367;Cf3zj7D8SQ4;6;['images\\maxresdefault\\1367_US_Cf3zj7D8SQ4_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 16001.0), ([(0, 0, 0), 'Black'], 2340.0), ([(128, 128, 128), 'Gray'], 930.0), ([(255, 0, 0), 'Red'], 701.0), ([(192, 192, 192), 'Silver'], 697.0)]
0;1368;Cfn25A6krNg;1;['images\\maxresdefault\\1368_US_Cfn25A6krNg_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 11421.0), ([(255, 255, 255), 'White'], 7740.0), ([(128, 128, 128), 'Gray'], 1542.0), ([(0, 0, 0), 'Black'], 16.0), ([(128, 0, 0), 'Maroon'], 9.0)]
0;1369;CfvTmIEN2Hc;7;['images\\maxresdefault\\1369_US_CfvTmIEN2Hc_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 17752.0), ([(255, 255, 0), 'Yellow'], 1129.0), ([(128, 128, 128), 'Gray'], 861.0), ([(128, 128, 0), 'Olive'], 458.0), ([(192, 192, 192), 'Silver'], 213.0)]
0;1370;ChF_ypmiIs8;7;['images\\maxresdefault\\1370_US_ChF_ypmiIs8_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 12247.0), ([(128, 0, 0), 'Maroon'], 2528.0), ([(128, 128, 128), 'Gray'], 2443.0), ([(255, 255, 255), 'White'], 1646.0), ([(0, 0, 0), 'Black'], 1221.0)]
0;1371;ChqXsD5L8Ac;4;['images\\maxresdefault\\1371_US_ChqXsD5L8Ac_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8516.0), ([(192, 192, 192), 'Silver'], 7384.0), ([(0, 0, 0), 'Black'], 1726.0), ([(128, 128, 0), 'Olive'], 1322.0), ([(128, 0, 0), 'Maroon'], 1250.0)]
0;1372;CiFnp-oKZQc;7;['ERROR'];[True];[404];[]
0;1373;CiaoTcPpbDE;1;['ERROR'];[True];[404];[]
0;1374;ClM-MORjXQI;4;['images\\maxresdefault\\1374_US_ClM-MORjXQI_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 14359.0), ([(128, 128, 128), 'Gray'], 5376.0), ([(0, 0, 0), 'Black'], 577.0), ([(0, 128, 128), 'Teal'], 249.0), ([(0, 0, 128), 'Navy'], 71.0)]
0;1375;CmO2143BzYA;1;['images\\maxresdefault\\1375_US_CmO2143BzYA_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7111.0), ([(128, 128, 128), 'Gray'], 5954.0), ([(0, 255, 255), 'Cyan'], 2697.0), ([(128, 0, 0), 'Maroon'], 2366.0), ([(128, 128, 0), 'Olive'], 1852.0)]
0;1376;CokyUUrx18w;2;['ERROR'];[True];[404];[]
0;1377;Cp6j-izXLtE;7;['ERROR'];[True];[404];[]
0;1378;Cr9oGxr0Qa0;6;['images\\maxresdefault\\1378_US_Cr9oGxr0Qa0_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9781.0), ([(192, 192, 192), 'Silver'], 7333.0), ([(255, 255, 255), 'White'], 2363.0), ([(128, 0, 0), 'Maroon'], 537.0), ([(0, 0, 0), 'Black'], 293.0)]
0;1379;Cs2Xr2b7ako;5;['images\\maxresdefault\\1379_US_Cs2Xr2b7ako_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5390.0), ([(128, 128, 128), 'Gray'], 3691.0), ([(255, 255, 255), 'White'], 3113.0), ([(128, 128, 0), 'Olive'], 2773.0), ([(0, 0, 0), 'Black'], 2096.0)]
0;1380;Csnsq9f_ZkQ;6;['images\\maxresdefault\\1380_US_Csnsq9f_ZkQ_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5315.0), ([(128, 128, 128), 'Gray'], 3794.0), ([(128, 128, 0), 'Olive'], 3726.0), ([(255, 255, 255), 'White'], 3054.0), ([(192, 192, 192), 'Silver'], 1472.0)]
0;1381;Ct9BFr9XBaI;6;['images\\maxresdefault\\1381_US_Ct9BFr9XBaI_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 13692.0), ([(128, 128, 128), 'Gray'], 2892.0), ([(128, 0, 0), 'Maroon'], 1598.0), ([(128, 128, 0), 'Olive'], 1213.0), ([(192, 192, 192), 'Silver'], 1187.0)]
0;1382;CtBca6H6Teg;7;['images\\maxresdefault\\1382_US_CtBca6H6Teg_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 10466.0), ([(255, 255, 255), 'White'], 3593.0), ([(128, 128, 128), 'Gray'], 3100.0), ([(192, 192, 192), 'Silver'], 2267.0), ([(0, 128, 128), 'Teal'], 581.0)]
0;1383;CuVuqKyISR4;2;['images\\maxresdefault\\1383_US_CuVuqKyISR4_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 5679.0), ([(128, 128, 128), 'Gray'], 5543.0), ([(255, 255, 255), 'White'], 4093.0), ([(0, 0, 0), 'Black'], 3592.0), ([(128, 128, 0), 'Olive'], 952.0)]
0;1384;CvAQpSdcvno;5;['images\\maxresdefault\\1384_US_CvAQpSdcvno_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8307.0), ([(128, 128, 128), 'Gray'], 5626.0), ([(255, 255, 255), 'White'], 3765.0), ([(0, 0, 0), 'Black'], 1747.0), ([(0, 0, 128), 'Navy'], 634.0)]
0;1385;CvkOWb1U-LI;10;['images\\maxresdefault\\1385_US_CvkOWb1U-LI_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 10924.0), ([(192, 192, 192), 'Silver'], 4589.0), ([(128, 128, 128), 'Gray'], 2351.0), ([(0, 0, 0), 'Black'], 1868.0), ([(128, 128, 0), 'Olive'], 606.0)]
0;1386;CvpwGru3s7s;2;['ERROR'];[True];[404];[]
0;1387;CvqtJTrsKCE;16;['images\\maxresdefault\\1387_US_CvqtJTrsKCE_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8632.0), ([(0, 0, 0), 'Black'], 5301.0), ([(192, 192, 192), 'Silver'], 4578.0), ([(128, 0, 0), 'Maroon'], 1250.0), ([(128, 128, 0), 'Olive'], 608.0)]
0;1388;CwKp6Xhy3_4;16;['images\\maxresdefault\\1388_US_CwKp6Xhy3_4_0.jpg'];[False];[200];[([(128, 128, 0), 'Olive'], 6278.0), ([(128, 128, 128), 'Gray'], 3929.0), ([(0, 0, 0), 'Black'], 3878.0), ([(192, 192, 192), 'Silver'], 2948.0), ([(0, 128, 0), 'Green'], 1560.0)]
0;1389;CxC161GvMPc;8;['images\\maxresdefault\\1389_US_CxC161GvMPc_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8039.0), ([(128, 128, 0), 'Olive'], 5350.0), ([(0, 0, 128), 'Navy'], 3900.0), ([(0, 128, 128), 'Teal'], 2223.0), ([(192, 192, 192), 'Silver'], 512.0)]
0;1390;CxGUmtRLm5g;5;['ERROR'];[True];[404];[]
0;1391;CyPPi6T3D3s;8;['images\\maxresdefault\\1391_US_CyPPi6T3D3s_0.jpg'];[False];[200];[([(255, 255, 0), 'Yellow'], 6148.0), ([(0, 255, 255), 'Cyan'], 2770.0), ([(192, 192, 192), 'Silver'], 2635.0), ([(255, 255, 255), 'White'], 2408.0), ([(128, 0, 0), 'Maroon'], 2400.0)]
0;1392;CzCfd0eaWoA;7;['images\\maxresdefault\\1392_US_CzCfd0eaWoA_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 5764.0), ([(0, 0, 0), 'Black'], 5121.0), ([(255, 255, 255), 'White'], 4834.0), ([(192, 192, 192), 'Silver'], 2006.0), ([(255, 255, 0), 'Yellow'], 1111.0)]
0;1393;CziCidR4KcY;6;['images\\maxresdefault\\1393_US_CziCidR4KcY_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 13213.0), ([(128, 128, 128), 'Gray'], 7523.0), ([(0, 0, 0), 'Black'], 0.0), ([(255, 255, 255), 'White'], 0.0), ([(255, 0, 0), 'Red'], 0.0)]
0;1394;CzmIrPvIzxk;6;['images\\maxresdefault\\1394_US_CzmIrPvIzxk_0.jpg'];[False];[200];[([(0, 128, 128), 'Teal'], 4012.0), ([(255, 255, 0), 'Yellow'], 3592.0), ([(255, 255, 255), 'White'], 3447.0), ([(0, 0, 0), 'Black'], 2945.0), ([(0, 255, 255), 'Cyan'], 2176.0)]
0;1395;D-DYWvnrFs8;2;['images\\maxresdefault\\1395_US_D-DYWvnrFs8_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 9492.0), ([(255, 255, 255), 'White'], 8839.0), ([(128, 128, 128), 'Gray'], 1687.0), ([(128, 0, 0), 'Maroon'], 430.0), ([(128, 128, 0), 'Olive'], 114.0)]
0;1396;D-IkMEDaNQY;6;['images\\maxresdefault\\1396_US_D-IkMEDaNQY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6490.0), ([(0, 128, 128), 'Teal'], 4865.0), ([(0, 0, 0), 'Black'], 4596.0), ([(128, 0, 0), 'Maroon'], 2298.0), ([(128, 128, 0), 'Olive'], 1163.0)]
0;1397;D-dwmYeLLng;2;['images\\maxresdefault\\1397_US_D-dwmYeLLng_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6446.0), ([(255, 255, 255), 'White'], 5910.0), ([(192, 192, 192), 'Silver'], 4926.0), ([(0, 128, 128), 'Teal'], 1757.0), ([(128, 0, 0), 'Maroon'], 1219.0)]
0;1398;D-pKeb6Wf4U;5;['ERROR'];[True];[404];[]
0;1399;D0N3qaqXymY;6;['images\\maxresdefault\\1399_US_D0N3qaqXymY_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8994.0), ([(128, 128, 0), 'Olive'], 2632.0), ([(128, 128, 128), 'Gray'], 2295.0), ([(255, 255, 255), 'White'], 2285.0), ([(192, 192, 192), 'Silver'], 2101.0)]
0;1400;D0aAYfRBVik;5;['images\\maxresdefault\\1400_US_D0aAYfRBVik_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 12600.0), ([(192, 192, 192), 'Silver'], 3945.0), ([(0, 0, 0), 'Black'], 1639.0), ([(128, 0, 0), 'Maroon'], 1142.0), ([(128, 128, 0), 'Olive'], 685.0)]
0;1401;D18e8aU-UWs;7;['images\\maxresdefault\\1401_US_D18e8aU-UWs_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 15391.0), ([(128, 128, 0), 'Olive'], 2201.0), ([(128, 0, 0), 'Maroon'], 2036.0), ([(0, 0, 0), 'Black'], 910.0), ([(255, 0, 0), 'Red'], 166.0)]
0;1402;D2UE_Gw7XpI;9;['ERROR'];[True];[404];[]
0;1403;D2mxKEa2xmA;9;['images\\maxresdefault\\1403_US_D2mxKEa2xmA_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 12500.0), ([(0, 128, 0), 'Green'], 3596.0), ([(128, 128, 128), 'Gray'], 2524.0), ([(192, 192, 192), 'Silver'], 1440.0), ([(128, 128, 0), 'Olive'], 347.0)]
0;1404;D30jtARAEh0;4;['images\\maxresdefault\\1404_US_D30jtARAEh0_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 5608.0), ([(128, 0, 0), 'Maroon'], 4880.0), ([(0, 0, 0), 'Black'], 3633.0), ([(128, 128, 0), 'Olive'], 3430.0), ([(192, 192, 192), 'Silver'], 2311.0)]
0;1405;D3BJ5bt5VbA;9;['images\\maxresdefault\\1405_US_D3BJ5bt5VbA_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8955.0), ([(255, 255, 255), 'White'], 6589.0), ([(192, 192, 192), 'Silver'], 2791.0), ([(128, 128, 128), 'Gray'], 2003.0), ([(128, 0, 0), 'Maroon'], 276.0)]
0;1406;D3uvvA7dyoI;1;['images\\maxresdefault\\1406_US_D3uvvA7dyoI_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 9227.0), ([(0, 0, 0), 'Black'], 4300.0), ([(192, 192, 192), 'Silver'], 3733.0), ([(128, 128, 128), 'Gray'], 2665.0), ([(128, 0, 0), 'Maroon'], 495.0)]
0;1407;D4pdh0eTsxw;14;['images\\maxresdefault\\1407_US_D4pdh0eTsxw_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8257.0), ([(0, 255, 0), 'Lime'], 4562.0), ([(128, 128, 128), 'Gray'], 3787.0), ([(255, 255, 255), 'White'], 3622.0), ([(0, 0, 0), 'Black'], 169.0)]
0;1408;D52qnC7dJcQ;14;['images\\maxresdefault\\1408_US_D52qnC7dJcQ_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 18788.0), ([(128, 0, 0), 'Maroon'], 907.0), ([(0, 0, 0), 'Black'], 623.0), ([(192, 192, 192), 'Silver'], 166.0), ([(128, 0, 128), 'Purple'], 117.0)]
0;1409;D5D90CLAILY;13;['images\\maxresdefault\\1409_US_D5D90CLAILY_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 5895.0), ([(0, 128, 128), 'Teal'], 5148.0), ([(0, 0, 255), 'Blue'], 4805.0), ([(128, 128, 0), 'Olive'], 1031.0), ([(0, 0, 0), 'Black'], 844.0)]
0;1410;D5bEwcJ8eCI;5;['images\\maxresdefault\\1410_US_D5bEwcJ8eCI_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 7473.0), ([(0, 0, 128), 'Navy'], 5650.0), ([(255, 255, 255), 'White'], 2660.0), ([(255, 0, 255), 'Magenta'], 1673.0), ([(128, 128, 128), 'Gray'], 1456.0)]
0;1411;D6Oy4LfoqsU;26;['images\\maxresdefault\\1411_US_D6Oy4LfoqsU_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7132.0), ([(192, 192, 192), 'Silver'], 5665.0), ([(255, 255, 255), 'White'], 4427.0), ([(0, 0, 0), 'Black'], 1911.0), ([(128, 0, 0), 'Maroon'], 1024.0)]
0;1412;D7JorwX31CQ;5;['images\\maxresdefault\\1412_US_D7JorwX31CQ_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5079.0), ([(192, 192, 192), 'Silver'], 4128.0), ([(128, 0, 0), 'Maroon'], 3576.0), ([(128, 128, 128), 'Gray'], 3477.0), ([(128, 128, 0), 'Olive'], 2202.0)]
0;1413;D7plDibrP1U;6;['ERROR'];[True];[404];[]
0;1414;D7sj7L1uLiw;7;['images\\maxresdefault\\1414_US_D7sj7L1uLiw_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 6645.0), ([(128, 128, 128), 'Gray'], 6567.0), ([(128, 0, 0), 'Maroon'], 1927.0), ([(192, 192, 192), 'Silver'], 1915.0), ([(128, 128, 0), 'Olive'], 1627.0)]
0;1415;D818vkK10UQ;8;['images\\maxresdefault\\1415_US_D818vkK10UQ_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 11650.0), ([(128, 128, 128), 'Gray'], 6622.0), ([(255, 255, 255), 'White'], 1174.0), ([(128, 128, 0), 'Olive'], 706.0), ([(128, 0, 0), 'Maroon'], 346.0)]
0;1416;D8PXRnN0KPU;4;['images\\maxresdefault\\1416_US_D8PXRnN0KPU_0.jpg'];[False];[200];[([(128, 128, 0), 'Olive'], 6921.0), ([(128, 128, 128), 'Gray'], 6893.0), ([(128, 0, 0), 'Maroon'], 4760.0), ([(0, 0, 0), 'Black'], 1747.0), ([(192, 192, 192), 'Silver'], 363.0)]
0;1417;D8mu5AgUsPs;13;['images\\maxresdefault\\1417_US_D8mu5AgUsPs_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9411.0), ([(128, 128, 128), 'Gray'], 6302.0), ([(128, 0, 0), 'Maroon'], 2706.0), ([(128, 128, 0), 'Olive'], 1307.0), ([(0, 0, 128), 'Navy'], 351.0)]
0;1418;DAi3GgwhDR0;9;['images\\maxresdefault\\1418_US_DAi3GgwhDR0_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11678.0), ([(128, 128, 0), 'Olive'], 3098.0), ([(128, 0, 0), 'Maroon'], 2545.0), ([(128, 128, 128), 'Gray'], 1668.0), ([(192, 192, 192), 'Silver'], 1029.0)]
0;1419;DCUD9kjYOAk;11;['images\\maxresdefault\\1419_US_DCUD9kjYOAk_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6322.0), ([(0, 0, 0), 'Black'], 5134.0), ([(0, 128, 128), 'Teal'], 4542.0), ([(192, 192, 192), 'Silver'], 2407.0), ([(128, 0, 0), 'Maroon'], 1050.0)]
0;1420;DCcA4FyWeXI;5;['images\\maxresdefault\\1420_US_DCcA4FyWeXI_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 18699.0), ([(0, 0, 0), 'Black'], 840.0), ([(128, 128, 128), 'Gray'], 670.0), ([(192, 192, 192), 'Silver'], 527.0), ([(255, 0, 0), 'Red'], 0.0)]
0;1421;DD4jmj9AevM;7;['ERROR'];[True];[404];[]
0;1422;DEXfRMTRJss;9;['images\\maxresdefault\\1422_US_DEXfRMTRJss_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 11828.0), ([(128, 128, 128), 'Gray'], 3914.0), ([(0, 128, 128), 'Teal'], 3660.0), ([(0, 0, 128), 'Navy'], 763.0), ([(192, 192, 192), 'Silver'], 384.0)]
0;1423;DFZmEaNqdNc;5;['images\\maxresdefault\\1423_US_DFZmEaNqdNc_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7342.0), ([(192, 192, 192), 'Silver'], 5084.0), ([(255, 255, 255), 'White'], 2387.0), ([(0, 0, 0), 'Black'], 1965.0), ([(128, 0, 0), 'Maroon'], 1499.0)]
0;1424;DGdSlnw4D_M;8;['images\\maxresdefault\\1424_US_DGdSlnw4D_M_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 9452.0), ([(192, 192, 192), 'Silver'], 7313.0), ([(255, 255, 255), 'White'], 1895.0), ([(0, 0, 0), 'Black'], 873.0), ([(0, 128, 128), 'Teal'], 586.0)]
0;1425;DGhPGH2YROA;14;['images\\maxresdefault\\1425_US_DGhPGH2YROA_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8115.0), ([(192, 192, 192), 'Silver'], 8093.0), ([(255, 255, 255), 'White'], 3256.0), ([(0, 0, 0), 'Black'], 1055.0), ([(0, 128, 128), 'Teal'], 139.0)]
0;1426;DGzy8FE1Rhk;3;['images\\maxresdefault\\1426_US_DGzy8FE1Rhk_0.jpg'];[False];[200];[([(255, 255, 255), 'White'], 10310.0), ([(128, 128, 128), 'Gray'], 5121.0), ([(192, 192, 192), 'Silver'], 2639.0), ([(0, 0, 0), 'Black'], 1185.0), ([(0, 128, 128), 'Teal'], 585.0)]
0;1427;DIBw9dSVKdU;15;['images\\maxresdefault\\1427_US_DIBw9dSVKdU_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 6157.0), ([(0, 255, 255), 'Cyan'], 4386.0), ([(0, 128, 128), 'Teal'], 4187.0), ([(192, 192, 192), 'Silver'], 2552.0), ([(0, 0, 0), 'Black'], 1421.0)]
0;1428;DIM6F38ITsY;5;['images\\maxresdefault\\1428_US_DIM6F38ITsY_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 14834.0), ([(128, 128, 128), 'Gray'], 2637.0), ([(0, 0, 0), 'Black'], 2019.0), ([(0, 0, 128), 'Navy'], 650.0), ([(128, 0, 0), 'Maroon'], 262.0)]
0;1429;DIU3xPdhCBI;3;['images\\maxresdefault\\1429_US_DIU3xPdhCBI_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 7261.0), ([(192, 192, 192), 'Silver'], 5719.0), ([(0, 0, 0), 'Black'], 3171.0), ([(128, 128, 0), 'Olive'], 1879.0), ([(128, 0, 0), 'Maroon'], 1586.0)]
0;1430;DJFeaRWJdy8;4;['images\\maxresdefault\\1430_US_DJFeaRWJdy8_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5688.0), ([(128, 0, 0), 'Maroon'], 5280.0), ([(128, 0, 128), 'Purple'], 3102.0), ([(128, 128, 128), 'Gray'], 2689.0), ([(128, 128, 0), 'Olive'], 2424.0)]
0;1431;DJMyDoYkioY;1;['images\\maxresdefault\\1431_US_DJMyDoYkioY_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 9213.0), ([(128, 128, 128), 'Gray'], 4229.0), ([(192, 192, 192), 'Silver'], 1835.0), ([(128, 128, 0), 'Olive'], 1740.0), ([(255, 0, 0), 'Red'], 1289.0)]
0;1432;DKMC6HViGTM;1;['ERROR'];[True];[404];[]
0;1433;DKPCBAlDw2A;11;['images\\maxresdefault\\1433_US_DKPCBAlDw2A_0.jpg'];[False];[200];[([(128, 0, 128), 'Purple'], 13402.0), ([(0, 0, 0), 'Black'], 5368.0), ([(128, 0, 0), 'Maroon'], 650.0), ([(0, 0, 128), 'Navy'], 556.0), ([(255, 0, 255), 'Magenta'], 498.0)]
0;1434;DM-ni_LSOFE;4;['ERROR'];[True];[404];[]
0;1435;DMKcO-T5Y4o;7;['images\\maxresdefault\\1435_US_DMKcO-T5Y4o_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 8082.0), ([(128, 128, 128), 'Gray'], 7791.0), ([(192, 192, 192), 'Silver'], 2315.0), ([(255, 255, 255), 'White'], 927.0), ([(128, 0, 0), 'Maroon'], 852.0)]
0;1436;DMT7EnJ_Kp8;4;['images\\maxresdefault\\1436_US_DMT7EnJ_Kp8_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 7271.0), ([(128, 128, 128), 'Gray'], 6246.0), ([(128, 128, 0), 'Olive'], 4359.0), ([(255, 255, 255), 'White'], 873.0), ([(128, 0, 0), 'Maroon'], 842.0)]
0;1437;DMlITdf3w-o;11;['images\\maxresdefault\\1437_US_DMlITdf3w-o_0.jpg'];[False];[200];[([(0, 0, 0), 'Black'], 5772.0), ([(128, 128, 128), 'Gray'], 3850.0), ([(192, 192, 192), 'Silver'], 3198.0), ([(128, 128, 0), 'Olive'], 2960.0), ([(255, 255, 255), 'White'], 2796.0)]
0;1438;DNrNMg8_gEs;16;['images\\maxresdefault\\1438_US_DNrNMg8_gEs_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 8135.0), ([(255, 255, 255), 'White'], 3394.0), ([(128, 128, 128), 'Gray'], 3344.0), ([(255, 255, 0), 'Yellow'], 2336.0), ([(0, 0, 0), 'Black'], 1496.0)]
0;1439;DOIw62TXYkg;1;['ERROR'];[True];[404];[]
0;1440;DOyL60sgi28;5;['images\\maxresdefault\\1440_US_DOyL60sgi28_0.jpg'];[False];[200];[([(192, 192, 192), 'Silver'], 11219.0), ([(128, 128, 128), 'Gray'], 8747.0), ([(0, 0, 128), 'Navy'], 402.0), ([(0, 128, 128), 'Teal'], 201.0), ([(0, 0, 0), 'Black'], 148.0)]
0;1441;DPCW4yvWQT4;7;['images\\maxresdefault\\1441_US_DPCW4yvWQT4_0.jpg'];[False];[200];[([(128, 128, 128), 'Gray'], 8915.0), ([(255, 255, 255), 'White'], 5254.0), ([(192, 192, 192), 'Silver'], 2748.0), ([(128, 128, 0), 'Olive'], 1461.0), ([(0, 0, 0), 'Black'], 1252.0)]
